"","LSOA21CD","IMD_2025_decile","IMD_2025_score"
"30627","E01032269",7,12.687
"30628","E01032270",10,3.549
"30629","E01032271",9,5.54
"30630","E01032272",9,7.171
"30631","E01032273",10,4.979
"30632","E01032274",8,8.721
"30633","E01032275",5,19.752
"30634","E01032276",9,7.112
"30635","E01032277",4,25.99
"30636","E01032278",1,46.912
"30637","E01032279",6,16.125
"30638","E01032280",6,16.235
"30639","E01032281",6,16.202
"30640","E01032282",4,24.463
"30641","E01032283",6,16.643
"30642","E01032284",10,3.265
"30643","E01032285",8,9.263
"30644","E01032286",6,15.679
"30645","E01032287",8,10.934
"30646","E01032288",7,12.626
"30647","E01032289",10,4.321
"30648","E01032290",9,7.178
"30649","E01032292",3,29.441
"30650","E01032294",5,18.801
"30651","E01032296",6,16.767
"30652","E01032297",9,6.828
"30653","E01032298",9,6.145
"30654","E01032299",9,8.321
"30655","E01032300",10,3.432
"30656","E01032301",5,19.579
"30657","E01032302",1,48.115
"30658","E01032303",1,47.157
"30659","E01032304",1,46.459
"30660","E01032305",6,14.356
"30661","E01032306",5,21.099
"30662","E01032307",2,41.25
"30663","E01032308",8,9.477
"30664","E01032309",6,17.332
"30665","E01032310",3,29.016
"30666","E01032311",2,40.506
"30667","E01032312",6,16.841
"30668","E01032313",1,50.814
"30669","E01032314",9,8.11
"30670","E01032315",9,7.161
"30671","E01032316",9,5.863
"30672","E01032317",8,10.919
"30673","E01032318",1,48.02
"30674","E01032319",7,12.855
"30675","E01032320",8,11.106
"30676","E01032321",3,26.844
"30677","E01032322",4,22.991
"30678","E01032323",9,7.206
"30679","E01032324",9,7.428
"30680","E01032325",9,6.193
"30681","E01032326",10,3.742
"30682","E01032327",7,11.768
"30683","E01032328",4,22.903
"30684","E01032329",8,8.985
"30685","E01032330",6,15.898
"30686","E01032331",2,42.759
"30687","E01032332",1,81.036
"30688","E01032333",1,50.148
"30689","E01032334",9,7.822
"30690","E01032335",10,3.519
"30691","E01032336",9,7.023
"30692","E01032337",8,8.938
"30693","E01032338",7,12.061
"30694","E01032339",10,4.328
"30695","E01032340",5,20.561
"30696","E01032341",8,9.501
"30697","E01032342",6,15.164
"30698","E01032344",8,10.581
"30699","E01032345",4,25.555
"30700","E01032346",8,9.873
"30701","E01032347",9,8.073
"30702","E01032348",9,6.987
"30703","E01032349",8,10.728
"30704","E01032350",6,16.33
"30705","E01032351",9,6.457
"30706","E01032352",7,12.596
"30707","E01032353",5,17.611
"30708","E01032355",5,20.744
"30709","E01032356",8,8.853
"30710","E01032357",6,15.889
"30711","E01032358",3,27.572
"30712","E01032359",4,24.277
"30713","E01032360",5,18.755
"30714","E01032361",10,3.408
"30715","E01032363",10,2.712
"30716","E01032364",10,3.062
"30717","E01032365",3,27.442
"30718","E01032366",8,9.33
"30719","E01032367",9,6.319
"30720","E01032368",2,43.034
"30721","E01032369",2,38.071
"30722","E01032370",4,21.847
"30723","E01032371",5,19.993
"30724","E01032372",5,17.901
"30725","E01032373",8,9.414
"30726","E01032374",6,14.648
"30727","E01032375",6,15.783
"30728","E01032376",9,8.148
"30729","E01032377",2,38.699
"30730","E01032378",4,24.103
"30731","E01032379",10,5.401
"30732","E01032380",9,5.554
"30733","E01032381",4,23.731
"30734","E01032382",7,14.076
"30735","E01032383",7,13.903
"30736","E01032384",4,24.254
"30737","E01032385",5,18.178
"30738","E01032386",5,20.698
"30739","E01032387",5,17.582
"30740","E01032388",7,11.552
"30741","E01032389",3,31.207
"30742","E01032390",6,16.478
"30743","E01032391",5,19.469
"30744","E01032392",8,8.836
"30745","E01032393",8,8.623
"30746","E01032394",7,13.566
"30747","E01032395",6,16.299
"30748","E01032396",8,9.625
"30749","E01032397",5,19.608
"30750","E01032398",8,10.685
"30751","E01032399",7,12.68
"30752","E01032400",8,8.934
"30753","E01032401",7,13.499
"30754","E01032402",10,5.262
"30755","E01032403",7,13.873
"30756","E01032404",5,20.383
"30757","E01032405",6,16.121
"30758","E01032406",3,27.748
"30759","E01032407",5,17.638
"30760","E01032408",10,4.851
"30761","E01032409",4,22.663
"30762","E01032410",5,17.765
"30763","E01032411",5,20.295
"30764","E01032412",6,17.061
"30765","E01032413",6,14.957
"30766","E01032414",6,17.424
"30767","E01032415",7,11.315
"30768","E01032416",7,12.687
"30769","E01032417",6,15.337
"30770","E01032418",6,14.398
"30771","E01032419",10,4.394
"30772","E01032420",8,8.825
"30773","E01032421",9,7.289
"30774","E01032422",3,30.141
"30775","E01032423",4,26.341
"30776","E01032424",1,53.77
"30777","E01032425",6,15.159
"30778","E01032426",5,17.482
"30779","E01032427",6,15.268
"30780","E01032428",4,23.495
"30781","E01032429",8,10.657
"30782","E01032430",5,19.462
"30783","E01032431",6,14.663
"30784","E01032432",5,17.906
"30785","E01032433",9,7.513
"30786","E01032434",1,50.702
"30787","E01032435",2,39.286
"30788","E01032436",8,10.792
"30789","E01032437",3,32.754
"30790","E01032438",8,9.247
"30791","E01032439",7,12.476
"30792","E01032440",2,33.542
"30793","E01032441",8,9.418
"30794","E01032442",8,9.522
"30795","E01032443",9,7.962
"30796","E01032444",4,22.374
"30797","E01032445",3,27.827
"30798","E01032446",8,10.866
"30799","E01032447",5,18.809
"30800","E01032448",9,8.104
"30801","E01032449",4,26.137
"30802","E01032451",9,8.086
"30803","E01032452",9,7.487
"30804","E01032453",2,42.786
"30805","E01032454",5,17.618
"30806","E01032455",9,8.274
"30807","E01032456",3,27.466
"30808","E01032457",5,17.632
"30809","E01032458",9,6.758
"30810","E01032459",7,12.572
"30811","E01032460",6,17.068
"30812","E01032461",2,39.822
"30813","E01032462",6,15.579
"30814","E01032463",8,9.895
"30815","E01032464",2,38.926
"30816","E01032465",2,40.791
"30817","E01032466",7,12.536
"30818","E01032467",7,11.451
"30819","E01032468",8,8.545
"30820","E01032469",1,47.545
"30821","E01032471",1,77.101
"30822","E01032472",5,17.922
"30823","E01032473",3,28.312
"30824","E01032474",3,33.14
"30825","E01032475",5,20.427
"30826","E01032476",7,13.533
"30827","E01032477",9,5.725
"30828","E01032478",3,30.014
"30829","E01032479",5,18.272
"30830","E01032480",7,12.99
"30831","E01032481",2,35.57
"30832","E01032482",9,8.038
"30833","E01032483",3,30.905
"30834","E01032484",3,29.556
"30835","E01032485",7,12.99
"30836","E01032486",8,9.854
"30837","E01032487",3,32.227
"30838","E01032488",9,6.262
"30839","E01032489",6,16.105
"30840","E01032490",9,5.803
"30841","E01032491",10,4.308
"30842","E01032492",3,33.488
"30843","E01032493",9,7.195
"30844","E01032494",2,36.49
"30845","E01032496",7,11.642
"30846","E01032497",2,44.121
"30847","E01032498",4,23.908
"30848","E01032499",6,14.779
"30849","E01032500",1,54.954
"30850","E01032501",10,5.122
"30851","E01032502",2,33.858
"30852","E01032503",9,6.681
"30853","E01032504",9,6.602
"30854","E01032505",4,25.74
"30855","E01032506",2,35.12
"30856","E01032507",4,22.925
"30857","E01032508",1,51.244
"30858","E01032509",1,59.163
"30859","E01032510",3,32.511
"30860","E01032511",3,33.363
"30861","E01032512",1,56.543
"30862","E01032513",2,44.263
"30863","E01032514",1,71.999
"30864","E01032515",1,64.311
"30865","E01032516",5,20.754
"30866","E01032517",3,29.857
"30867","E01032518",2,39.288
"30868","E01032519",7,13.614
"30869","E01032520",10,4.953
"30870","E01032522",9,6.237
"30871","E01032523",6,14.754
"30872","E01032524",5,21.375
"30873","E01032526",6,15.987
"30874","E01032527",3,33.455
"30875","E01032528",2,33.701
"30876","E01032529",4,26.075
"30877","E01032530",5,20.296
"30878","E01032532",7,12.115
"30879","E01032533",10,3.579
"30880","E01032534",3,31.752
"30881","E01032535",7,12.645
"30882","E01032536",3,30.141
"30883","E01032537",3,27.14
"30884","E01032538",2,42.226
"30885","E01032540",3,32.464
"30886","E01032541",1,46.331
"30887","E01032542",3,32.533
"30888","E01032543",1,65.808
"30889","E01032544",3,28.084
"30890","E01032545",4,23.367
"30891","E01032546",10,4.287
"30892","E01032548",10,3.874
"30893","E01032549",9,5.955
"30894","E01032551",6,17.003
"30895","E01032552",2,33.732
"30896","E01032554",10,2.453
"30897","E01032555",5,18.078
"30898","E01032556",4,22.617
"30899","E01032557",1,72.217
"30900","E01032558",1,59.339
"30901","E01032559",3,28.273
"30902","E01032560",7,12.845
"30903","E01032561",1,60.945
"30904","E01032562",3,30.559
"30905","E01032563",9,6.76
"30906","E01032564",2,41.428
"30907","E01032565",2,34.336
"30908","E01032566",3,30.403
"30909","E01032567",5,21.203
"30910","E01032568",3,27.705
"30911","E01032569",2,44.624
"30912","E01032570",7,13.485
"30913","E01032571",7,12.375
"30914","E01032572",6,14.884
"30915","E01032573",7,13.262
"30916","E01032574",2,38.85
"30917","E01032575",1,47.113
"30918","E01032576",8,8.745
"30919","E01032577",8,10.761
"30920","E01032579",3,28.491
"30921","E01032580",2,35.649
"30922","E01032581",3,29.724
"30923","E01032582",6,17.177
"30924","E01032583",4,23.302
"30925","E01032584",4,25.055
"30926","E01032585",9,6.289
"30927","E01032586",4,26.046
"30928","E01032587",3,32.511
"30929","E01032588",6,14.188
"30930","E01032589",5,20.058
"30931","E01032590",7,13.785
"30932","E01032591",6,14.992
"30933","E01032592",5,20.701
"30934","E01032593",10,3.815
"30935","E01032594",7,12.01
"30936","E01032595",1,47.879
"30937","E01032596",7,13.029
"30938","E01032597",1,54.662
"30939","E01032599",7,12.573
"30940","E01032600",8,10.188
"30941","E01032601",9,8.035
"30942","E01032602",1,45.385
"30943","E01032603",7,11.45
"30944","E01032604",9,7.595
"30945","E01032605",8,9.03
"30946","E01032606",3,28.944
"30947","E01032607",1,46.131
"30948","E01032608",2,36.167
"30949","E01032609",7,12.79
"30950","E01032610",9,6.968
"30951","E01032611",10,5.45
"30952","E01032612",6,14.454
"30953","E01032613",6,17.307
"30954","E01032614",10,4.282
"30955","E01032615",10,4.159
"30956","E01032616",10,2.992
"30957","E01032617",9,6.515
"30958","E01032618",7,13.813
"30959","E01032619",5,17.714
"30960","E01032620",7,11.437
"30961","E01032621",3,33.291
"30962","E01032622",9,6.758
"30963","E01032623",10,2.162
"30964","E01032624",10,1.599
"30965","E01032625",9,6.827
"30966","E01032626",10,4.979
"30967","E01032627",4,25.812
"30968","E01032628",7,12.056
"30969","E01032631",7,12.456
"30970","E01032632",8,9.824
"30971","E01032633",3,28.279
"30972","E01032634",9,5.996
"30973","E01032635",3,32.912
"30974","E01032636",5,19.351
"30975","E01032637",9,6.197
"30976","E01032638",10,3.684
"30977","E01032639",6,16.844
"30978","E01032640",9,7.579
"30979","E01032643",8,9.031
"30980","E01032644",4,24.465
"30981","E01032645",4,22.34
"30982","E01032646",8,10.862
"30983","E01032647",9,5.615
"30984","E01032648",3,32.011
"30985","E01032649",3,27.536
"30986","E01032650",2,39.713
"30987","E01032651",7,12.228
"30988","E01032652",6,17.238
"30989","E01032653",4,24.958
"30990","E01032655",7,11.264
"30991","E01032656",6,15.308
"30992","E01032657",2,33.846
"30993","E01032658",2,36.902
"30994","E01032659",1,50.346
"30995","E01032660",5,18.226
"30996","E01032661",6,15.609
"30997","E01032662",2,44.557
"30998","E01032664",7,13.328
"30999","E01032665",6,14.73
"31000","E01032666",7,11.691
"31001","E01032667",6,15.507
"31002","E01032668",7,13.141
"31003","E01032669",7,12.51
"31004","E01032670",5,17.785
"31005","E01032671",6,15.228
"31006","E01032672",7,11.874
"31007","E01032673",4,24.802
"31008","E01032675",10,3.256
"31009","E01032676",9,6.359
"31010","E01032677",7,13.515
"31011","E01032678",10,2.322
"31012","E01032679",8,10.769
"31013","E01032680",8,10.354
"31014","E01032681",8,9.18
"31015","E01032682",9,7.52
"31016","E01032683",7,11.977
"31017","E01032684",2,43.102
"31018","E01032688",9,7.382
"31019","E01032689",9,7.614
"31020","E01032690",7,12.39
"31021","E01032691",6,14.684
"31022","E01032692",7,13.152
"31023","E01032693",7,11.397
"31024","E01032694",7,13.603
"31025","E01032695",10,5.116
"31026","E01032696",6,16.522
"31027","E01032697",5,21.474
"31028","E01032699",7,11.267
"31029","E01032700",10,3.514
"31030","E01032701",8,8.723
"31031","E01032702",9,6.594
"31032","E01032703",9,7.386
"31033","E01032704",8,10.441
"31034","E01032705",8,9.548
"31035","E01032706",8,10.111
"31036","E01032707",10,1.986
"31037","E01032708",8,10.635
"31038","E01032709",7,11.657
"31039","E01032710",10,4.384
"31040","E01032711",8,9.73
"31041","E01032712",8,10.862
"31042","E01032713",8,9.73
"31043","E01032714",3,30.67
"31044","E01032715",4,24.033
"31045","E01032716",5,19.358
"31046","E01032719",4,23.836
"31047","E01032724",5,20.179
"31048","E01032726",6,17.267
"31049","E01032728",6,16.447
"31050","E01032729",3,27.421
"31051","E01032730",3,30.817
"31052","E01032731",5,18.719
"31053","E01032732",4,23.257
"31054","E01032733",5,21.452
"31055","E01032734",5,17.552
"31056","E01032735",9,7.436
"31057","E01032737",7,13.76
"31058","E01032738",3,26.961
"31059","E01032739",8,9.682
"31060","E01032740",8,9.196
"31061","E01032741",4,22.674
"31062","E01032742",4,21.628
"31063","E01032743",2,34.513
"31064","E01032744",2,40.685
"31065","E01032745",5,17.906
"31066","E01032746",6,14.914
"31067","E01032748",9,7.511
"31068","E01032750",2,39.888
"31069","E01032751",3,27.823
"31070","E01032753",10,3.722
"31071","E01032755",1,71.099
"31072","E01032759",9,6.33
"31073","E01032764",3,26.645
"31074","E01032765",3,28.141
"31075","E01032767",8,10.284
"31076","E01032768",8,10.159
"31077","E01032769",4,23.07
"31078","E01032770",7,12.162
"31079","E01032771",7,11.288
"31080","E01032772",5,20.302
"31081","E01032774",4,24.596
"31082","E01032775",9,7.068
"31083","E01032776",7,11.333
"31084","E01032777",4,24.807
"31085","E01032779",6,15.759
"31086","E01032780",5,19.011
"31087","E01032781",7,11.788
"31088","E01032782",4,21.991
"31089","E01032783",4,24.849
"31090","E01032784",6,15.446
"31091","E01032785",5,18.721
"31092","E01032786",2,35.5
"31093","E01032787",2,41.245
"31094","E01032788",6,17.128
"31095","E01032789",7,13.439
"31096","E01032790",6,16.177
"31097","E01032792",9,8.057
"31098","E01032794",10,4.096
"31099","E01032799",1,45.928
"31100","E01032800",3,31.569
"31101","E01032802",7,13.326
"31102","E01032803",7,13.524
"31103","E01032807",5,17.909
"31104","E01032808",4,26.279
"31105","E01032810",3,30.634
"31106","E01032811",7,12.837
"31107","E01032812",9,7.15
"31108","E01032813",7,12.184
"31109","E01032814",7,12.983
"31110","E01032815",2,36.85
"31111","E01032816",9,6.699
"31112","E01032817",5,20.687
"31113","E01032818",9,7.44
"31114","E01032819",8,10.213
"31115","E01032820",8,9.021
"31116","E01032821",8,9.469
"31117","E01032822",7,11.503
"31118","E01032823",4,23.96
"31119","E01032824",6,17.104
"31120","E01032825",8,8.805
"31121","E01032826",10,3.639
"31122","E01032827",10,3.561
"31123","E01032828",10,3.655
"31124","E01032829",7,11.177
"31125","E01032830",3,32.47
"31126","E01032831",8,10.397
"31127","E01032832",2,39.619
"31128","E01032833",6,15.265
"31129","E01032834",9,7.409
"31130","E01032835",5,18.651
"31131","E01032836",4,26.258
"31132","E01032837",9,6.008
"31133","E01032838",8,8.865
"31134","E01032839",10,2.709
"31135","E01032841",7,11.483
"31136","E01032842",8,9.032
"31137","E01032843",7,12.806
"31138","E01032844",6,16.848
"31139","E01032845",7,11.669
"31140","E01032846",7,11.614
"31141","E01032847",4,22.383
"31142","E01032848",8,10.714
"31143","E01032849",9,6.576
"31144","E01032850",10,4.167
"31145","E01032852",9,7.807
"31146","E01032853",10,3.643
"31147","E01032854",10,2.629
"31148","E01032855",8,8.724
"31149","E01032856",10,3.695
"31150","E01032857",10,4.527
"31151","E01032858",4,23.669
"31152","E01032859",10,2.978
"31153","E01032860",9,6.47
"31154","E01032862",4,23.638
"31155","E01032863",5,18.978
"31156","E01032865",7,12.095
"31157","E01032868",4,22.294
"31158","E01032870",10,4.387
"31159","E01032871",8,10.634
"31160","E01032872",2,34.339
"31161","E01032873",2,41.269
"31162","E01032876",10,1.938
"31163","E01032877",10,4.919
"31164","E01032878",1,52.533
"31165","E01032879",1,49.734
"31166","E01032880",9,7.338
"31167","E01032881",8,10.841
"31168","E01032883",3,29.01
"31169","E01032884",6,14.744
"31170","E01032885",10,4.825
"31171","E01032886",8,8.487
"31172","E01032888",1,59.49
"31173","E01032891",10,4.615
"31174","E01032893",10,4.556
"31175","E01032894",9,6.868
"31176","E01032895",10,5.451
"31177","E01032896",3,32.763
"31178","E01032897",6,15.596
"31179","E01032898",1,51.605
"31180","E01032899",6,14.77
"31181","E01032900",9,6.43
"31182","E01032901",6,15.083
"31183","E01032902",7,13.917
"31184","E01032904",10,5.341
"31185","E01032905",8,9.74
"31186","E01032906",4,25.633
"31187","E01032909",6,14.182
"31188","E01032912",2,39.45
"31189","E01032914",6,17.389
"31190","E01032915",3,32.122
"31191","E01032920",2,41.606
"31192","E01032922",7,13.224
"31193","E01032923",2,44.884
"31194","E01032924",6,15.987
"31195","E01032925",2,34.457
"31196","E01032926",9,8.208
"31197","E01032927",5,19.456
"31198","E01032930",3,27.654
"31199","E01032931",5,18.737
"31200","E01032932",3,32.511
"31201","E01032933",5,18.091
"31202","E01032935",5,18.224
"31203","E01032937",1,62.394
"31204","E01032938",7,12.016
"31205","E01032939",9,5.586
"31206","E01032940",10,4.278
"31207","E01032941",3,32.658
"31208","E01032942",4,22.242
"31209","E01032943",8,10.102
"31210","E01032944",8,9.861
"31211","E01032946",9,6.985
"31212","E01032947",8,8.767
"31213","E01032948",10,2.149
"31214","E01032949",9,7.542
"31215","E01032950",9,7.309
"31216","E01032951",9,8.058
"31217","E01032952",10,3.533
"31218","E01032953",9,6.851
"31219","E01032955",5,20.306
"31220","E01032956",10,3.587
"31221","E01032957",9,6.536
"31222","E01032958",6,15.497
"31223","E01032961",4,24.846
"31224","E01032962",10,2.553
"31225","E01032963",9,8.154
"31226","E01032964",7,12.971
"31227","E01032965",10,5.388
"31228","E01032966",9,6.957
"31229","E01032967",9,8.342
"31230","E01032969",7,12.601
"31231","E01032970",6,14.772
"31232","E01032971",4,22.375
"31233","E01032972",8,9.888
"31234","E01032973",9,7.221
"31235","E01032974",7,11.547
"31236","E01032976",5,18.18
"31237","E01032978",2,42.849
"31238","E01032979",1,48.532
"31239","E01032980",5,18.614
"31240","E01032981",7,13.463
"31241","E01032982",8,9.494
"31242","E01032983",10,4.999
"31243","E01032984",9,5.987
"31244","E01032985",9,7.963
"31245","E01032986",4,26.315
"31246","E01032987",3,26.613
"31247","E01032988",6,16.208
"31248","E01032989",9,8.305
"31249","E01032991",9,7.137
"31250","E01032992",6,15.907
"31251","E01032993",10,3.148
"31252","E01032994",8,9.272
"31253","E01032995",3,30.201
"31254","E01032996",8,11.002
"31255","E01032997",7,12.877
"31256","E01032998",9,7.153
"31257","E01032999",9,5.746
"31258","E01033000",2,39.635
"31259","E01033002",4,22.655
"31260","E01033003",2,36.75
"31261","E01033008",5,18.915
"31262","E01033010",3,28.401
"31263","E01033011",5,20.157
"31264","E01033013",2,34.029
