"LSOA11CD","IMD_2019_decile","IMD_2019_score"
"E01033408",5,17.969
"E01033283",6,15.999
"E01033386",6,15.685
"E01004524",2,35.049
"E01004531",4,25.305
"E01033362",4,25.743
"E01013597",2,40.241
"E01013618",3,27.035
"E01013581",2,34.423
"E01013588",2,39.275
"E01013673",1,48.053
"E01013685",7,12.497
"E01013625",3,29.768
"E01013668",6,17.392
"E01004931",2,36.979
"E01004948",1,47.351
"E01004770",7,11.437
"E01004926",1,56.642
"E01013537",4,23.02
"E01013560",10,3.795
"E01013404",4,21.602
"E01003618",3,26.797
"E01003621",4,23.076
"E01003566",3,30.414
"E01003590",2,38.34
"E01003758",5,21.133
"E01003782",4,21.961
"E01003669",9,6.169
"E01003716",4,22.223
"E01013770",5,21.192
"E01003402",10,4.692
"E01013693",1,72.55
"E01013712",7,11.597
"E01003520",3,26.667
"E01003555",4,25.848
"E01003468",10,4.513
"E01004067",2,35.543
"E01004148",4,23.361
"E01014286",1,58.846
"E01004039",4,22.583
"E01004207",2,34.765
"E01004232",5,20.727
"E01004155",9,8.123
"E01004180",10,5.028
"E01014164",1,59.531
"E01014214",8,10.117
"E01014080",7,13.761
"E01014144",2,39.672
"E01014238",1,55.994
"E01014275",1,61.245
"E01014222",1,63.829
"E01030886",9,6.776
"E01030906",10,3.715
"E01004455",3,29.351
"E01004489",3,26.942
"E01030975",9,7.578
"E01030979",8,9.153
"E01030968",7,12.839
"E01030974",5,18.808
"E01004277",9,7.917
"E01004318",2,35.903
"E01004264",2,34.313
"E01004272",2,35.145
"E01004417",4,23.066
"E01004420",2,42.117
"E01004392",4,26.237
"E01031303",7,13.186
"E01031312",5,18.295
"E01031192",8,9.411
"E01031258",8,8.917
"E01031420",8,11.079
"E01031460",7,14.226
"E01031320",7,12.901
"E01031349",7,12.5
"E01004867",2,39.655
"E01004870",1,51.523
"E01004832",3,27.567
"E01004842",9,6.123
"E01004928",1,47.883
"E01031179",10,4.611
"E01004879",1,47.196
"E01013963",2,40.942
"E01013968",6,17.579
"E01013880",1,60.556
"E01013944",3,32.147
"E01014053",6,16.847
"E01014072",3,27.331
"E01014015",4,23.374
"E01014025",5,21.362
"E01031547",4,25.664
"E01031594",4,21.857
"E01031527",7,11.668
"E01031531",10,4.817
"E01031620",8,10.653
"E01031680",10,3.961
"E01031600",5,17.875
"E01001591",3,31.725
"E01033538",8,9.204
"E01001502",3,31.213
"E01001548",3,32.093
"E01000959",2,39.028
"E01001764",3,28.73
"E01000878",10,5.647
"E01000935",3,32.327
"E01001243",4,25.381
"E01001850",2,42.961
"E01001171",4,24.566
"E01001241",4,22.203
"E01001960",5,18.411
"E01001470",8,10.556
"E01001886",4,25.873
"E01001957",2,38.797
"E01002066",1,47.93
"E01002070",4,26.2
"E01002011",5,21.45
"E01002032",2,37.492
"E01001716",2,37.112
"E01001736",5,21.541
"E01001647",4,21.637
"E01001660",2,33.571
"E01001836",4,26.182
"E01012612",8,10.247
"E01001784",3,26.639
"E01001791",3,32.227
"E01012696",2,42.4
"E01012714",3,27.26
"E01012663",3,29.22
"E01012018",1,53.565
"E01012134",2,36.07
"E01012330",9,6.905
"E01012250",1,52.683
"E01012435",8,9.871
"E01011016",2,36.093
"E01012036",1,58.91
"E01011976",1,60.999
"E01012657",1,49.757
"E01012592",7,13.102
"E01012071",10,3.83
"E01012543",8,9.348
"E01012287",3,29.606
"E01012019",1,73.994
"E01012539",3,32.997
"E01012616",5,19.055
"E01012351",7,11.367
"E01012374",9,6.285
"E01012672",1,88.139
"E01012349",1,64.591
"E01001108",10,5.129
"E01012447",10,4.026
"E01012405",4,23.217
"E01010979",2,35.623
"E01011292",1,63.407
"E01012500",9,7.236
"E01012411",5,20.624
"E01010947",10,4.896
"E01012651",3,27.423
"E01011024",2,36.031
"E01027392",1,61.589
"E01027267",9,7.904
"E01027124",3,32.308
"E01027231",1,45.514
"E01027434",6,15.783
"E01027408",4,23.04
"E01026821",2,35.399
"E01027323",7,14.076
"E01027053",9,7.215
"E01027414",2,39.811
"E01030738",6,17.095
"E01027152",3,28.638
"E01027255",9,6.375
"E01027167",9,6.65
"E01027137",3,33.179
"E01005598",8,9.335
"E01005764",2,33.377
"E01005570",8,10.532
"E01005520",5,19.667
"E01005657",1,54.839
"E01005844",7,13.785
"E01005629",4,23.151
"E01027184",3,29.956
"E01005532",1,52.653
"E01005502",1,43.898
"E01027311",6,14.26
"E01027430",2,35.619
"E01005529",1,50.579
"E01005603",2,33.928
"E01005812",10,2.84
"E01002111",6,14.889
"E01030554",9,7.125
"E01010819",1,75.768
"E01002367",8,9.687
"E01002178",8,10.016
"E01002133",3,33.059
"E01002348",8,10.11
"E01002079",4,26.303
"E01002196",10,5.376
"E01002152",9,6.412
"E01002176",7,12.914
"E01010952",7,14.128
"E01011120",10,3.944
"E01010971",8,10.26
"E01010874",1,48.931
"E01011092",9,8.611
"E01030677",5,19.541
"E01001439",2,35.255
"E01001446",3,27.924
"E01030596",10,5.251
"E01030639",9,6.977
"E01011149",2,40.067
"E01011082",1,45.547
"E01010692",9,7.156
"E01010761",3,30.293
"E01002074",2,40.305
"E01030745",3,27.703
"E01001284",6,15.752
"E01001397",4,24.623
"E01010773",10,4.663
"E01022815",7,13.888
"E01022820",2,35.843
"E01022784",10,4.704
"E01022798",9,8.602
"E01025317",7,11.899
"E01025334",6,14.347
"E01025288",4,23.782
"E01025303",9,8.176
"E01030231",4,24.915
"E01029783",4,22.514
"E01030186",6,15.167
"E01030230",4,22.429
"E01029824",2,39.772
"E01029886",3,30.681
"E01029786",9,7.85
"E01023234",8,9.985
"E01023271",7,12.879
"E01022781",4,24.687
"E01023179",6,15.716
"E01023847",9,7.717
"E01023863",6,15.089
"E01023325",6,17.104
"E01023683",6,15.994
"E01023016",9,6.174
"E01023036",9,6.66
"E01022913",2,38.548
"E01022972",10,5.229
"E01033765",1,59.599
"E01022752",10,2.061
"E01033755",6,17.515
"E01011347",1,71.407
"E01011351",7,14.047
"E01012943",3,30.99
"E01012948",1,78.1
"E01013096",7,12.959
"E01013154",8,9.19
"E01011356",5,21.148
"E01011390",5,20.906
"E01012479",2,42.697
"E01012491",6,17.25
"E01012813",9,8.375
"E01012469",4,25.101
"E01012881",1,61.883
"E01012886",2,42.847
"E01012508",1,49.407
"E01030000",8,10.319
"E01022837",10,5.889
"E01029928",5,20.751
"E01029964",7,11.681
"E01022896",10,2.036
"E01030130",5,18.15
"E01022872",10,4.526
"E01022880",7,14.093
"E01012818",7,13.333
"E01012839",3,30.247
"E01013166",7,13.199
"E01013212",1,70.09
"E01012875",1,67.283
"E01029905",8,9.815
"E01012842",1,53.293
"E01010864",2,38.428
"E01010797",6,15.653
"E01010816",6,17.402
"E01010927",6,16.995
"E01011630",7,12.706
"E01011465",5,21.21
"E01011515",9,7.45
"E01002295",6,16.189
"E01011635",7,13.331
"E01011203",8,8.868
"E01011861",6,16.595
"E01011717",3,27.8
"E01011362",1,50.099
"E01011109",8,8.758
"E01010853",4,22.942
"E01011532",3,29.784
"E01011456",9,6.236
"E01011736",5,19.268
"E01011422",1,47.041
"E01012558",10,4.152
"E01012142",4,24.556
"E01011375",1,73.056
"E01012080",2,36.814
"E01002332",6,14.821
"E01002275",9,8.32
"E01002293",6,17.286
"E01002381",7,13.35
"E01011428",1,46.144
"E01011886",8,9.547
"E01011852",2,43.383
"E01023580",9,6.04
"E01023606",6,16.132
"E01023107",3,32.367
"E01023142",2,37.286
"E01030001",5,20.49
"E01030048",8,11.149
"E01023611",5,19.928
"E01023621",6,16.748
"E01023423",10,3.852
"E01023447",4,25.495
"E01023953",10,4.655
"E01023418",4,23.344
"E01023040",10,4.547
"E01023064",9,7.559
"E01023454",10,2.076
"E01023563",10,5.579
"E01010923",4,22.234
"E01023469",6,15.71
"E01023533",5,19.816
"E01010885",6,16.054
"E01011690",8,11.139
"E01011695",1,44.85
"E01010943",1,59.3
"E01024028",2,42.069
"E01024085",9,7.87
"E01030098",8,10.148
"E01030105",5,19.479
"E01024126",2,34.084
"E01023466",9,8.256
"E01024102",9,6.409
"E01033535",7,11.525
"E01033539",6,16.871
"E01033308",6,15.59
"E01033339",5,19.87
"E01010865",4,24.256
"E01010898",4,24.25
"E01033577",5,18.966
"E01033691",1,61.466
"E01033080",6,15.732
"E01033179",6,15.194
"E01033047",8,10.231
"E01033048",4,22.433
"E01033220",1,66.09
"E01033229",5,17.92
"E01033215",2,40.541
"E01011225",3,31.472
"E01011282",1,45.472
"E01011104",2,37.936
"E01011123",2,34.875
"E01011361",1,54.328
"E01029065",9,7.025
"E01011346",1,57.706
"E01011358",1,44.396
"E01010973",8,10.062
"E01011007",5,18.51
"E01010931",7,13.437
"E01010951",4,21.881
"E01011065",5,21.342
"E01011070",6,15.481
"E01011046",9,8.096
"E01032415",4,22.411
"E01032419",10,4.005
"E01032308",8,10.831
"E01032414",5,20.81
"E01014463",1,44.686
"E01014465",9,6.14
"E01014190",10,5.217
"E01014215",6,15.6
"E01031991",5,19.841
"E01032000",6,15.045
"E01031929",10,5.607
"E01031972",10,5.261
"E01032169",5,21.124
"E01032245",1,44.442
"E01032046",8,9.944
"E01030406",10,4.701
"E01030425",10,5.407
"E01030367",10,3.056
"E01030388",9,7.854
"E01032946",7,14.101
"E01033026",8,10.456
"E01030470",10,4.99
"E01032930",4,24.91
"E01030278",3,28.04
"E01030281",5,20.099
"E01014481",9,6.506
"E01030267",4,22.615
"E01030321",10,4.561
"E01030357",10,5.283
"E01030303",10,3.722
"E01030573",9,7.878
"E01030641",10,5.29
"E01030483",2,33.315
"E01030535",10,5.515
"E01010799",2,35.542
"E01010806",2,39.749
"E01010690",6,16.928
"E01010718",1,52.571
"E01030375",10,3.866
"E01030395",10,5.76
"E01032928",8,11.04
"E01030330",10,5.405
"E01030437",10,3.178
"E01030477",9,7.971
"E01030400",4,26.117
"E01027690",9,8.553
"E01027854",2,36.405
"E01027617",8,9.869
"E01027491",9,7.184
"E01027765",9,8.426
"E01027950",4,21.787
"E01027699",10,0.845
"E01027050",8,10.866
"E01027605",8,10.938
"E01027481",9,8.2
"E01010846",3,30.493
"E01010859",7,11.505
"E01027580",2,36.033
"E01027698",10,1.466
"E01027895",8,10.828
"E01029601",9,7.826
"E01029655",7,13.54
"E01029302",10,4.626
"E01029589",10,3.953
"E01029765",3,32.174
"E01029797",4,24.035
"E01029685",10,2.266
"E01029751",8,8.819
"E01029119",4,24.592
"E01029201",8,11.15
"E01029091",6,17.636
"E01029093",3,32.666
"E01029260",9,6.303
"E01029288",6,15.157
"E01029239",2,38.118
"E01032668",7,11.71
"E01032696",7,12.771
"E01032655",9,6.703
"E01032659",2,37.053
"E01032842",9,6.839
"E01032877",9,7.397
"E01032816",8,9.09
"E01032824",6,16.016
"E01032623",10,2.751
"E01032625",8,9.238
"E01032435",2,38.372
"E01032508",1,58.434
"E01032653",5,19.17
"E01032654",5,20.139
"E01032629",4,23.768
"E01029098",2,43.196
"E01029026",7,11.65
"E01029329",4,21.568
"E01028969",6,16.409
"E01029257",5,19.887
"E01029138",7,13.127
"E01028940",7,13.303
"E01029090",4,22.223
"E01026967",3,32.871
"E01026876",7,13.382
"E01026949",2,33.736
"E01027051",6,15.747
"E01028994",6,17.343
"E01028899",6,14.266
"E01027004",8,11.251
"E01027542",1,57.904
"E01027733",10,2.672
"E01027488",6,15.669
"E01027785",5,20.519
"E01027691",8,9.791
"E01027781",7,12.632
"E01027595",10,5.731
"E01027496",7,13.667
"E01029409",3,29.781
"E01029312",7,11.555
"E01028337",8,10.185
"E01029177",2,37.359
"E01029335",4,26.053
"E01027581",4,22.025
"E01029157",6,15.059
"E01030034",8,9.412
"E01030035",1,46.292
"E01029875",7,11.771
"E01029941",5,17.748
"E01030181",9,6.209
"E01030196",9,7.846
"E01030056",6,14.822
"E01030101",7,11.334
"E01005837",8,10.72
"E01029807",4,24.75
"E01005809",9,6.627
"E01005632",4,23.667
"E01029829",5,19.872
"E01029845",1,61.657
"E01029814",6,14.813
"E01026819",1,45.504
"E01027156",2,37.735
"E01026748",7,13.688
"E01026850",4,22.723
"E01026865",2,40.046
"E01029896",7,11.863
"E01026844",2,40.589
"E01026959",3,32.63
"E01030225",4,24.372
"E01030257",4,26.073
"E01030211",8,11.159
"E01030224",6,15.127
"E01027133",5,21.206
"E01026984",3,29.039
"E01026806",4,23.821
"E01033711",4,22.212
"E01033716",2,40.444
"E01028467",8,10.845
"E01028843",5,19.379
"E01022887",8,10.899
"E01022987",10,4.959
"E01033763",1,63.779
"E01022834",4,23.15
"E01028458",6,16.27
"E01005991",4,22.014
"E01028370",7,12.03
"E01028569",2,40.128
"E01028857",6,16.224
"E01028639",7,11.384
"E01028542",6,16.237
"E01029021",6,14.935
"E01031847",9,7.553
"E01028970",6,15.286
"E01028980",5,21.276
"E01031924",10,5.236
"E01031925",5,18.935
"E01031848",6,15.321
"E01031906",9,6.793
"E01023030",8,9.1
"E01028835",6,14.775
"E01023005",10,2.325
"E01023010",5,19.739
"E01028912",3,32.14
"E01028920",4,21.621
"E01028908",2,34.314
"E01027078",6,14.4
"E01005960",2,43.709
"E01005968",5,18.52
"E01005875",6,15.17
"E01005911",7,11.595
"E01026776",5,19.797
"E01026828",2,42.073
"E01005975",3,31.899
"E01027776",5,18.098
"E01027845",9,6.637
"E01027756",7,13.921
"E01029028",7,12.078
"E01027760",7,13.702
"E01027821",6,14.259
"E01027783",8,9.109
"E01028177",9,7.586
"E01028656",10,2.026
"E01027087",8,10.776
"E01028308",6,14.695
"E01028329",8,10.603
"E01028224",3,31.807
"E01028225",3,28.457
"E01028424",7,13.215
"E01005579",1,55.538
"E01026902",6,16.397
"E01027029",6,17.453
"E01026839",9,7.665
"E01027044",8,9.779
"E01026891",5,21.533
"E01027105",2,36.531
"E01001319",5,18.036
"E01001016",6,14.363
"E01026862",6,15.595
"E01026785",6,16.425
"E01000941",2,38.035
"E01001154",3,28.926
"E01001409",2,34.902
"E01001310",5,18.59
"E01001812",3,29.842
"E01026858",2,33.509
"E01002240",5,20.176
"E01002218",6,16.566
"E01026827",1,57.103
"E01026976",3,31.712
"E01001866",7,14.104
"E01001667",2,42.578
"E01001190",3,27.441
"E01004485",6,16.136
"E01001376",4,23.916
"E01001301",5,20.032
"E01004471",3,32.772
"E01004072",8,9.199
"E01004184",3,29.765
"E01004527",6,15.258
"E01002306",3,31.249
"E01001270",6,15.651
"E01001076",2,36.214
"E01000902",2,36.241
"E01002262",6,16.019
"E01001257",2,40.826
"E01002389",10,4.429
"E01028006",6,15.665
"E01000390",8,10.167
"E01001750",2,36.039
"E01000289",2,38.33
"E01028119",9,8.489
"E01028026",2,38.139
"E01000275",7,13.504
"E01027954",2,33.291
"E01001178",1,58.173
"E01001101",10,5.124
"E01001123",8,9.235
"E01001768",4,24.277
"E01001879",4,22.554
"E01001813",1,48.476
"E01001754",3,31.459
"E01026958",3,31.007
"E01002234",5,18.867
"E01028292",9,6.33
"E01028168",7,11.533
"E01002225",9,6.974
"E01002370",3,29.558
"E01027005",6,14.743
"E01026930",8,10.125
"E01028180",9,8.07
"E01001706",2,39.488
"E01027886",8,9.53
"E01001629",3,30.377
"E01028171",6,17.576
"E01000308",3,31.832
"E01001603",2,36.698
"E01005817",2,37.639
"E01005993",5,19.542
"E01005235",1,52.631
"E01005077",1,57.607
"E01003961",2,37.844
"E01003665",7,11.889
"E01005913",8,10.235
"E01005762",1,64.809
"E01005726",3,30.592
"E01005633",2,38.554
"E01005933",1,52.714
"E01005585",1,46.864
"E01005133",1,65.609
"E01005907",9,6.672
"E01005569",1,45.049
"E01005634",9,8.446
"E01003852",7,13.631
"E01003879",10,5.901
"E01005747",8,10.006
"E01003849",9,8.448
"E01010788",5,19.318
"E01003990",3,31.077
"E01003882",9,6.198
"E01003641",6,14.28
"E01003736",4,25.007
"E01004014",2,33.895
"E01003935",5,21.011
"E01003626",4,23.921
"E01005708",2,43.591
"E01003704",5,18.734
"E01004436",3,26.601
"E01004341",3,32.124
"E01004361",6,15.397
"E01004512",7,12.491
"E01003108",3,33.192
"E01002966",8,9.456
"E01002993",8,10.174
"E01002567",5,21.331
"E01004027",5,19.542
"E01003730",4,23.485
"E01004270",4,22.295
"E01004230",3,27.77
"E01003837",9,7.835
"E01003723",3,28.091
"E01004365",3,29.303
"E01002996",9,7.571
"E01002963",8,9.886
"E01004242",3,26.689
"E01002839",4,25.779
"E01005605",2,33.408
"E01005994",4,26.54
"E01002744",5,17.889
"E01005937",2,35.834
"E01002576",4,21.712
"E01002543",3,30.671
"E01002545",2,42.956
"E01002711",4,21.801
"E01002864",8,9.506
"E01004329",4,23.702
"E01004267",3,32.998
"E01013142",1,74.512
"E01013363",7,13.734
"E01013236",5,18.951
"E01013101",7,11.549
"E01010959",3,29.82
"E01013446",5,20.348
"E01013400",8,9.598
"E01010939",5,17.709
"E01013168",9,7.193
"E01013185",7,12.3
"E01010987",3,27.746
"E01011019",4,22.001
"E01013443",1,44.519
"E01013228",7,13.707
"E01013401",8,11.234
"E01027519",1,43.94
"E01027317",3,30.353
"E01027324",10,4.745
"E01027592",7,11.89
"E01027130",4,24.37
"E01027098",8,9.432
"E01027114",5,17.994
"E01027677",8,10.676
"E01013304",8,9.207
"E01027824",2,33.559
"E01013507",6,16.19
"E01013276",6,16.69
"E01027831",5,18.493
"E01027805",1,47.523
"E01027476",6,15.283
"E01012608",2,41.867
"E01013702",8,9.172
"E01012364",4,22.238
"E01012571",1,46.933
"E01012703",4,22.235
"E01012538",8,9.063
"E01013705",4,24.045
"E01012681",1,88.408
"E01012620",4,23.177
"E01012680",1,69.964
"E01012373",8,10.868
"E01012429",3,30.552
"E01012527",7,14.202
"E01012348",10,3.737
"E01012502",9,7.037
"E01011022",5,18.963
"E01011077",4,21.979
"E01010863",8,9.31
"E01010904",8,8.777
"E01011146",9,8.504
"E01011162",7,13.04
"E01002747",7,13.325
"E01002789",7,13.703
"E01010911",6,15.424
"E01011085",3,31.318
"E01012570",2,33.898
"E01010910",2,35.237
"E01010960",1,58.186
"E01010961",2,42.827
"E01011137",2,36.14
"E01027275",10,4.555
"E01027021",9,8.318
"E01027035",3,27.368
"E01027305",7,12.109
"E01027020",9,5.989
"E01005350",1,75.624
"E01027128",2,38.357
"E01027077",10,3.481
"E01005467",1,57.277
"E01005661",2,40.817
"E01004690",10,5.445
"E01004626",7,14.008
"E01005388",5,20.356
"E01027289",9,5.932
"E01005571",8,10.029
"E01001901",8,10.834
"E01001831",3,29.178
"E01001874",4,23.89
"E01001521",8,8.942
"E01001562",1,46.641
"E01001484",4,24.503
"E01001514",4,21.731
"E01001653",2,40.929
"E01005338",1,45.013
"E01027161",2,38.46
"E01027178",2,34.665
"E01005363",3,32.313
"E01027207",7,11.358
"E01027160",8,11.104
"E01027292",6,14.778
"E01001837",6,17.083
"E01001652",6,17.489
"E01002027",3,29.949
"E01001518",4,22.402
"E01001989",6,14.789
"E01027652",9,7.069
"E01001427",2,42.558
"E01027587",7,12.21
"E01027693",8,9.435
"E01027657",7,13.652
"E01027672",9,7.761
"E01027830",3,28.972
"E01001554",2,42.024
"E01002202",5,18.335
"E01002158",9,6.038
"E01005285",1,60.211
"E01005358",3,31.456
"E01005702",2,33.859
"E01005638",1,51.585
"E01004649",9,6.385
"E01005521",5,20.734
"E01005330",7,11.319
"E01005249",3,31.737
"E01002166",7,13.325
"E01002019",9,7.683
"E01027550",3,26.979
"E01001928",5,20.584
"E01005655",1,54.767
"E01005321",1,57.157
"E01001903",4,25.552
"E01011121",2,39.287
"E01011180",9,7.321
"E01012741",3,31.785
"E01012752",1,55.867
"E01011300",5,19.494
"E01011307",3,28.136
"E01011378",1,44.401
"E01011391",5,18.857
"E01012766",6,14.754
"E01013886",2,40.087
"E01012533",1,58.314
"E01012755",3,29.397
"E01012804",4,22.055
"E01012822",5,18.061
"E01013919",1,45.947
"E01011320",4,26.108
"E01013341",9,7.764
"E01011463",4,25.329
"E01011314",3,31.258
"E01013704",9,7.838
"E01013483",2,37.606
"E01013360",10,4.379
"E01013637",1,49.006
"E01011327",2,34.202
"E01011331",2,34.47
"E01011103",2,37.539
"E01011112",7,11.802
"E01010689",5,20.905
"E01011400",5,18.647
"E01026956",4,22.123
"E01002491",4,26.093
"E01002535",9,8.346
"E01013833",1,45.212
"E01013855",1,47.615
"E01013803",10,4.242
"E01013815",2,41.721
"E01013932",3,26.911
"E01013957",2,38.583
"E01011821",5,20.683
"E01012063",9,8.031
"E01011989",1,55.064
"E01011890",7,13.545
"E01011875",3,31.62
"E01011938",7,12.747
"E01012065",8,8.616
"E01012597",7,11.627
"E01012772",4,21.568
"E01014061",8,9.125
"E01012551",8,8.751
"E01012735",1,74.73
"E01012480",2,41.448
"E01012793",6,16.317
"E01012694",2,39.258
"E01013416",4,25.722
"E01013429",9,6.605
"E01014111",8,9.253
"E01002482",10,3.114
"E01002635",5,20.411
"E01013961",2,35.376
"E01002584",5,18.791
"E01029865",8,10.269
"E01029739",9,6.192
"E01011040",2,34.379
"E01029728",7,13.018
"E01028632",5,18.231
"E01028523",6,16.511
"E01029645",6,17.328
"E01029852",5,21.548
"E01029562",7,12.12
"E01029481",7,12.812
"E01029501",5,20.686
"E01029611",5,20.42
"E01029737",6,15.505
"E01029624",8,8.992
"E01029599",3,28.052
"E01002825",8,9.697
"E01003046",2,33.936
"E01028771",6,15.545
"E01028039",5,18.855
"E01003016",7,13.265
"E01002762",5,20.717
"E01002909",3,29.726
"E01002805",4,22.828
"E01028745",10,1.765
"E01028655",10,3.231
"E01002928",6,16.639
"E01028578",8,10.105
"E01028715",8,9.048
"E01002890",8,8.969
"E01028559",7,13.556
"E01013569",2,38.979
"E01013571",2,42.294
"E01013775",4,21.757
"E01013791",8,10.61
"E01011193",7,11.344
"E01010989",4,24.601
"E01011028",2,34.602
"E01010942",2,42.874
"E01013314",4,24.987
"E01013580",9,8.51
"E01013499",2,37.949
"E01013302",6,16.139
"E01011214",6,15.964
"E01011274",2,35.522
"E01013601",1,46.809
"E01011171",8,9.816
"E01011133",1,44.227
"E01011153",3,26.699
"E01011262",2,39.697
"E01029416",8,11.29
"E01029750",5,19.512
"E01011196",10,4.219
"E01029515",8,10.978
"E01010974",2,36.647
"E01011086",9,7.976
"E01011091",8,9.36
"E01011039",3,27.835
"E01011124",5,18.415
"E01002781",3,28.936
"E01011166",2,35.853
"E01002673",1,49.21
"E01003423",10,5.847
"E01003231",4,23.637
"E01003122",4,25.76
"E01003368",6,16.576
"E01003588",3,29.189
"E01002715",2,38.505
"E01002613",5,18.663
"E01003215",4,24.827
"E01003608",4,23.936
"E01004781",7,12.787
"E01003574",3,29.332
"E01003192",1,48.716
"E01003311",6,17.357
"E01003447",4,24.427
"E01005737",8,9.448
"E01003284",5,19.337
"E01005870",3,27.489
"E01005822",1,58.716
"E01003259",5,21.089
"E01005930",10,2.934
"E01005951",2,38.411
"E01003343",4,21.817
"E01006020",3,31.535
"E01005773",5,18.046
"E01003434",7,13.002
"E01003360",9,7.498
"E01005978",2,37.776
"E01005749",7,13.933
"E01006068",2,34.345
"E01005878",3,30.736
"E01005847",7,12.327
"E01005869",7,14.037
"E01010765",6,15.944
"E01010770",10,4.754
"E01006340",3,27.654
"E01010756",4,23.666
"E01010847",3,28.757
"E01010782",1,53.659
"E01006207",1,44.34
"E01006215",1,54.815
"E01010880",1,46.245
"E01006287",7,12.526
"E01006139",10,3.208
"E01006308",2,43.421
"E01004953",8,9.385
"E01006312",9,6.356
"E01004548",6,17.492
"E01006300",10,5.871
"E01005138",1,73.414
"E01005039",3,33.07
"E01006294",4,24.084
"E01004829",1,46.595
"E01005229",5,19.807
"E01005082",1,45.191
"E01005112",1,44.626
"E01004563",3,30.537
"E01004669",3,30.923
"E01004565",5,19.254
"E01004558",10,5.821
"E01011930",8,8.982
"E01011811",1,62.619
"E01012114",1,76.969
"E01011763",2,40.252
"E01012040",1,65.39
"E01011949",2,38.493
"E01011757",5,21.072
"E01011920",3,31.541
